-2.878173,0.096727
-2.875797,0.097281
-2.876497,0.097164
-2.877943,0.097279
-2.876028,0.097025
-2.875312,0.096742
-2.877856,0.096251
-2.877045,0.097198
-2.879479,0.096763
-2.876821,0.096669
