kinetic_energy,potential_energy,time
152962902.566653,2358.419462,26.200000
154124753.307585,2693.615080,26.400000
155877066.008153,2576.575171,26.600000
156457842.612794,2266.092093,26.800000
157031477.396665,1904.354985,27.000000
157272039.387854,3076.160416,27.200000
156726648.967792,3085.989945,27.400000
158322028.705772,2262.395630,27.600000
161271744.133248,3219.586870,27.800000
163698163.554897,2593.429048,28.000000
170200814.932139,2498.892330,28.200000
172224358.234767,2277.764926,28.400000
173205916.989818,2401.042809,28.600000
177874292.214834,2177.164913,28.800000
179677309.413626,2445.625740,29.000000
183202731.242619,2399.104656,29.200000
184967711.705460,2947.937711,29.400000
189275876.818261,3113.523531,29.600000
189656502.142371,2476.988146,29.800000
189560431.156174,2763.086033,30.000000
190246070.590524,2140.410253,30.200000
191261411.278069,2513.148152,30.400000
192242852.746399,2638.040182,30.600000
191589388.298023,3318.536511,30.800000
192117031.025415,2602.216226,31.000000
191541119.994918,3041.217496,31.200000
192448914.328192,2775.842103,31.400000
192708366.792281,2400.333276,31.600000
194648898.931396,2426.337873,31.800000
194803015.507928,2245.411562,32.000000
195202295.102846,2656.262184,32.200000
195524932.599674,3442.879477,32.400000
197859408.667821,2192.685472,32.600000
198099973.768478,1991.962757,32.800000
203713470.050520,2830.299369,33.000000
205629811.804663,2325.983072,33.200000
206801507.938490,2741.425757,33.400000
209256164.876844,2352.558739,33.600000
212720685.027516,2650.580704,33.800000
214649883.828541,2372.756018,34.000000
214577903.282341,2270.977650,34.200000
213904257.878055,2046.814852,34.400000
214930022.248517,1862.614977,34.600000
216757745.837000,2438.970969,34.800000
217565617.762678,2541.218286,35.000000
218048928.967983,2263.215834,35.200000
218281412.143061,2771.672537,35.400000
223444643.934592,3192.687608,35.600000
224244432.289709,2207.026883,35.800000
227068217.434096,2194.012417,36.000000
227336818.161029,2179.585753,36.200000
228830880.655452,2664.178868,36.400000
228481833.870076,2155.261924,36.600000
228125993.083929,2419.378554,36.800000
228777856.074322,2673.950863,37.000000
230756054.292991,2048.691049,37.200000
232946826.850651,3028.286028,37.400000
233756527.122206,2261.877334,37.600000
235309792.712775,2829.348865,37.800000
235099299.918922,3193.582128,38.000000
235800495.960399,2409.221307,38.200000
236176226.627368,2680.922969,38.400000
237059304.127312,2143.130821,38.600000
237791929.087672,2420.032984,38.800000
239700240.516325,1962.097817,39.000000
240444322.709476,2428.801483,39.200000
240775526.705068,2498.533154,39.400000
240716794.768075,2980.746882,39.600000
241096203.249822,2562.720255,39.800000
243813869.182201,3172.780421,40.000000
244119392.472499,2931.142032,40.200000
242973316.715450,3013.010516,40.400000
243108946.853314,3166.727469,40.600000
243009169.639240,2486.947308,40.800000
244563414.005207,2225.253761,41.000000
243976363.910669,2547.203917,41.200000
245075597.389783,2558.521924,41.400000
245321713.888165,2514.355519,41.600000
247638701.025979,2762.092449,41.800000
248888083.643389,2665.246091,42.000000
250630540.509744,2218.667092,42.200000
250901481.953174,2566.404430,42.400000
251477561.833575,2594.234527,42.600000
253776892.045411,2290.926537,42.800000
256124022.132931,3110.787985,43.000000
257489699.087906,2678.196784,43.200000
260375924.849161,2380.227310,43.400000
263008886.181272,2085.321105,43.600000
265700575.043041,2398.429001,43.800000
267429548.937445,2699.984405,44.000000
268000299.700356,2522.208718,44.200000
269354422.084341,2289.652747,44.400000
269511858.540446,2660.513950,44.600000
270692006.952182,4037.260918,44.800000
272486082.401529,2677.162192,45.000000
274783543.520721,2856.544807,45.200000
275043093.364821,2956.242931,45.400000
276992723.286703,2592.515317,45.600000
279370150.159828,2457.612131,45.800000
283625924.785688,2486.846273,46.000000
284926318.899215,2630.150753,46.200000
286277090.559832,2572.145344,46.400000
288202836.022742,2463.669685,46.600000
291532340.818377,2854.096284,46.800000
291539707.519890,2410.399438,47.000000
293343513.447109,2419.062077,47.200000
295871533.981813,2971.990055,47.400000
299432284.985626,2346.702335,47.600000
300625597.886719,2470.650910,47.800000
302191781.127629,2334.723543,48.000000
302318415.050613,2673.950011,48.200000
303375261.211777,3022.381495,48.400000
304071076.519698,2545.705593,48.600000
305607231.997920,2625.588112,48.800000
305814774.343356,2803.505896,49.000000
305956145.822421,2831.612677,49.200000
305816969.596084,3162.211717,49.400000
307221286.777667,2352.645563,49.600000
309449084.277497,2790.845221,49.800000
309473152.303354,2427.103642,50.000000
312535957.909542,2456.545409,50.200000
313300238.966073,2775.416510,50.400000
313677018.920176,2213.457421,50.600000
317470962.630068,2157.083124,50.800000
319527783.916987,2797.763317,51.000000
323934032.418240,4001.851827,51.200000
325954184.785131,2290.216896,51.400000
328225855.766929,4129.544690,51.600000
330723521.926719,2613.020937,51.800000
331334052.916060,2888.810984,52.000000
332011926.779400,3033.216283,52.200000
332397375.362430,2429.661694,52.400000
334196168.503593,2996.590246,52.600000
336607923.297094,2225.512770,52.800000
339350669.884453,2826.371242,53.000000
344063293.070631,2982.549733,53.200000
350713463.594551,2552.368797,53.400000
349377083.776452,2676.792706,53.600000
352069479.095398,2212.753428,53.800000
359514435.893170,2272.925598,54.000000
358249803.782627,2446.077264,54.200000
359475178.234759,2481.973719,54.400000
362404354.464142,2921.139038,54.600000
364248534.271888,2649.743115,54.800000
363196725.565745,2205.907118,55.000000
362652435.722858,2518.995044,55.200000
365942837.154052,2326.707629,55.400000
371236842.632215,2674.296180,55.600000
372305402.111286,2426.349696,55.800000
374958196.380809,2302.351552,56.000000
375319666.342434,2156.110713,56.200000
375147697.668374,3514.707398,56.400000
375485815.746770,2738.465921,56.600000
377551235.084506,2747.650440,56.800000
377137161.612534,2094.660126,57.000000
377025502.778068,3111.150706,57.200000
376160663.160669,2642.116470,57.400000
380620532.921534,2327.672847,57.600000
382274189.670638,2273.489884,57.800000
385372498.243313,2225.675748,58.000000
384259548.565991,2405.264944,58.200000
386918878.936858,3049.985968,58.400000
386253038.363292,2558.738878,58.600000
389266743.317846,2445.846177,58.800000
386975912.756496,2930.279500,59.000000
388595039.563249,2222.823967,59.200000
389679628.324056,3008.533542,59.400000
389783021.326425,2640.564488,59.600000
391124117.693466,2436.216971,59.800000
392066818.634984,2604.405556,60.000000
392188032.262471,2952.011776,60.200000
392922045.084124,2770.933311,60.400000
392963154.710079,2191.257512,60.600000
393551319.108903,2464.362100,60.800000
396137582.959640,2917.748236,61.000000
404272971.745954,2273.448532,61.200000
405079724.978801,2320.432593,61.400000
404611319.712129,2393.811007,61.600000
406788607.048744,2228.304721,61.800000
408799223.292128,2854.159325,62.000000
416395933.891680,2679.254414,62.200000
419775121.748761,3147.307382,62.400000
421632831.995729,5224.496175,62.600000
430918981.225769,2692.018701,62.800000
429281841.433472,2222.275578,63.000000
429269784.869442,2301.969929,63.200000
429454473.047180,2757.720277,63.400000
427027911.453093,3073.511691,63.600000
427477797.981416,2658.417296,63.800000
427166109.132532,2636.496603,64.000000
426975807.955684,2640.954529,64.200000
428428918.192257,2560.101633,64.400000
430980117.052012,2750.029047,64.600000
432140236.788755,2722.745363,64.800000
432982403.331113,2984.921623,65.000000
434958256.223757,2801.938180,65.200000
436499559.585331,2396.150389,65.400000
437792054.446894,2198.974427,65.600000
439988405.700261,3299.807729,65.800000
438589967.373885,3406.500446,66.000000
439069279.874532,2821.121666,66.200000
440468277.232028,2429.496101,66.400000
440323688.668474,2922.475864,66.600000
441614769.691465,2536.595885,66.800000
440444305.680125,2652.774820,67.000000
439474535.829801,2409.034170,67.200000
442666333.632711,2110.002390,67.400000
443062183.817077,2617.621346,67.600000
445334976.170782,2449.492982,67.800000
445694051.596595,2435.450257,68.000000
447764368.061424,2277.757655,68.200000
449621776.878947,3128.816292,68.400000
451429252.762190,2330.459135,68.600000
453970563.125947,2250.370847,68.800000
458744579.360082,2429.917636,69.000000
458716797.180602,3115.940049,69.200000
458841722.048901,2329.967935,69.400000
460984112.203559,3150.702779,69.600000
461165959.500564,2394.837120,69.800000
460207762.410049,3404.942884,70.000000
462239999.149931,2916.922608,70.200000
463741809.048934,2380.653919,70.400000
464243461.165727,1933.085067,70.600000
469030965.382011,2885.659402,70.800000
468335096.335789,2482.885108,71.000000
468252718.578899,2761.846219,71.200000
467567365.178352,2577.395835,71.400000
468302761.685708,2303.580743,71.600000
468993091.853763,2600.463150,71.800000
472580129.727665,2485.586274,72.000000
474232909.459755,2341.996030,72.200000
476478595.856398,2158.552285,72.400000
485194970.921630,2147.419608,72.600000
484746505.864829,2459.901142,72.800000
488128191.291031,2229.535591,73.000000
487081018.790662,2551.683322,73.200000
487657054.926647,2145.766351,73.400000
490015050.519539,2681.954119,73.600000
490370266.858730,2160.473808,73.800000
492287235.272505,2359.056530,74.000000
495201571.793424,2660.098777,74.200000
498363143.861184,2539.189948,74.400000
501846313.365542,2676.200807,74.600000
504984810.265675,3128.869499,74.800000
504207857.362763,2582.347903,75.000000
509454848.063899,2457.757777,75.200000
510424179.453500,2508.173962,75.400000
511240594.098532,3071.139921,75.600000
512062669.836196,2562.925905,75.800000
518119408.802274,2425.717824,76.000000
521146089.134470,2139.535680,76.200000
520572267.469904,2896.597753,76.400000
521424365.981468,2231.784930,76.600000
521869428.624189,2350.261220,76.800000
524476598.490549,3093.655004,77.000000
528084424.915802,3159.605186,77.200000
526491783.087017,2421.809507,77.400000
525810078.144831,2337.996927,77.600000
526110587.751196,2300.660236,77.800000
525708686.287804,2234.061796,78.000000
526296058.946841,2667.706944,78.200000
526916438.284532,2649.095612,78.400000
526984292.694389,2604.360926,78.600000
529701779.122500,2421.420534,78.800000
531685266.614824,2430.258027,79.000000
533980610.620945,3303.907567,79.200000
535753507.463663,2335.371955,79.400000
536377854.906039,2228.903751,79.600000
537843619.587627,2307.229351,79.800000
538621101.767690,2571.293327,80.000000
540580268.277115,2719.351061,80.200000
544723165.959853,2432.408032,80.400000
543496727.904857,2754.211944,80.600000
542677842.475088,3806.261932,80.800000
542688454.428759,2522.371939,81.000000
548077353.925396,2515.360965,81.200000
547588627.213778,2968.844410,81.400000
548378204.755708,2512.683492,81.600000
548259094.312125,2063.820924,81.800000
548930889.407372,2291.389347,82.000000
549836907.792136,2924.376931,82.200000
550784388.007301,2236.019311,82.400000
553972986.571648,2186.278139,82.600000
555793060.015909,2586.058365,82.800000
554334230.738107,2229.153271,83.000000
555956998.857226,2521.678244,83.200000
555310210.580399,2534.499020,83.400000
555011963.177107,3133.316349,83.600000
556394136.211942,3388.649809,83.800000
563296439.652858,2639.841263,84.000000
561667849.906097,2081.008592,84.200000
559874550.908114,2523.153298,84.400000
559106867.699665,2539.994635,84.600000
560181004.693144,2350.056953,84.800000
560684781.042054,3102.991654,85.000000
559994455.861757,2328.416843,85.200000
559911372.629933,2440.342522,85.400000
564331946.620366,2731.186246,85.600000
562582860.563626,2188.743800,85.800000
563950413.928578,2259.637710,86.000000
564833088.622574,2204.297611,86.200000
566709658.619293,2655.687585,86.400000
567326626.056354,2443.760136,86.600000
568726521.205851,2734.016823,86.800000
568728936.403250,1908.331729,87.000000
571376681.129807,2631.587630,87.200000
573217373.774325,2743.179174,87.400000
574568052.656428,2779.596685,87.600000
575688062.644472,2571.305086,87.800000
579422957.613478,2297.410001,88.000000
580609475.303510,2405.249195,88.200000
580470511.292185,3152.777184,88.400000
580536933.491630,2756.824321,88.600000
580064271.660629,2704.457648,88.800000
578803074.882974,2213.036023,89.000000
577786814.325848,2327.286190,89.200000
576105422.301705,2443.407881,89.400000
576903262.084342,2501.368367,89.600000
580908739.788529,2072.415856,89.800000
581793625.858364,2210.325999,90.000000
582082147.351135,2362.754512,90.200000
583555114.466731,2666.422668,90.400000
585486362.861663,2716.030518,90.600000
585058216.879665,2707.795452,90.800000
588213971.508374,2551.931910,91.000000
587721608.236400,2052.520673,91.200000
587336562.904988,2081.839515,91.400000
587071249.551674,2744.728482,91.600000
588520659.346349,2393.258502,91.800000
591865538.531317,2831.706647,92.000000
595105531.564598,2630.621699,92.200000
596331758.972383,2342.043831,92.400000
596884344.275855,2342.893616,92.600000
598072480.877281,2423.994298,92.800000
597329037.428601,2311.507573,93.000000
597582285.102016,2259.945539,93.200000
597885138.022357,2278.251462,93.400000
597935353.437576,3133.673875,93.600000
600176077.414104,1911.102607,93.800000
601178066.702479,2014.518311,94.000000
601021915.615899,3031.467547,94.200000
600769380.915466,2719.105901,94.400000
602142065.211841,2413.135014,94.600000
603812521.874933,2374.980257,94.800000
602539680.785285,2078.899283,95.000000
603949148.891309,2340.819013,95.200000
605749760.464960,2180.810187,95.400000
607443521.386209,2408.385278,95.600000
612982776.929684,2472.617431,95.800000
614054850.809376,2416.296601,96.000000
612857023.449394,2468.423166,96.200000
612182922.624744,2866.365690,96.400000
612824522.727790,3143.404736,96.600000
620233900.024019,2100.073884,96.800000
624419121.742671,2033.516418,97.000000
625646015.235522,3848.183053,97.200000
627065722.483185,2717.177889,97.400000
629445268.498739,2200.124612,97.600000
630504960.541498,2516.858223,97.800000
630703270.037632,2446.237458,98.000000
630598157.329983,2524.658114,98.200000
630821587.273510,2767.826674,98.400000
631996868.546964,2718.736284,98.600000
630004292.906714,2561.363964,98.800000
633677658.231429,2459.067360,99.000000
633935334.624733,2746.516870,99.200000
639080633.448551,2646.434043,99.400000
636705872.939154,2663.854908,99.600000
636160469.589318,2373.467508,99.800000
