kinetic_energy,potential_energy,time
25.795614,-833.231796,10.700000
25.551595,-833.016929,10.800000
26.454702,-833.958354,10.900000
24.759323,-832.123819,11.000000
26.976207,-834.413537,11.100000
26.502419,-833.932000,11.200000
25.821052,-833.186397,11.300000
27.304003,-834.740568,11.400000
25.436560,-832.754624,11.500000
24.200976,-831.448383,11.600000
24.660060,-832.044586,11.700000
25.361026,-832.689261,11.800000
26.167242,-833.676649,11.900000
26.295124,-833.731081,12.000000
24.396602,-831.689031,12.100000
25.384996,-832.744399,12.200000
25.110503,-832.425470,12.300000
26.926043,-834.301042,12.400000
25.199196,-832.464201,12.500000
26.089995,-833.469590,12.600000
27.112987,-834.530381,12.700000
26.959539,-834.308969,12.800000
26.665711,-834.015411,12.900000
26.589493,-833.976446,13.000000
25.260089,-832.642913,13.100000
25.549908,-832.795514,13.200000
25.684067,-833.010278,13.300000
27.303933,-834.700756,13.400000
26.131031,-833.447691,13.500000
27.090116,-834.572960,13.600000
25.510079,-832.799227,13.700000
25.799814,-833.092326,13.800000
23.527453,-830.756488,13.900000
26.092347,-833.483197,14.000000
25.552455,-832.823099,14.100000
24.296584,-831.535971,14.200000
26.305504,-833.776394,14.300000
28.600402,-836.047463,14.400000
26.569614,-833.879506,14.500000
25.867489,-833.223546,14.600000
23.953300,-831.138061,14.700000
27.035447,-834.408635,14.800000
26.689281,-834.080186,14.900000
24.727403,-832.089205,15.000000
25.262278,-832.619019,15.100000
24.927478,-832.218957,15.200000
25.831893,-833.075308,15.300000
26.209010,-833.551699,15.400000
24.881674,-832.139066,15.500000
24.705986,-831.896214,15.600000
26.440083,-833.865701,15.700000
25.676874,-832.954536,15.800000
25.568881,-832.815047,15.900000
26.738747,-834.108325,16.000000
25.353464,-832.603572,16.100000
25.652428,-832.958621,16.200000
26.000523,-833.316569,16.300000
25.541889,-832.702020,16.400000
24.114420,-831.371756,16.500000
26.461709,-833.794457,16.600000
26.782689,-834.037428,16.700000
26.693254,-833.974987,16.800000
28.457016,-835.858578,16.900000
29.099726,-836.483500,17.000000
25.242681,-832.444990,17.100000
24.733507,-831.884289,17.200000
25.320622,-832.381779,17.300000
25.714324,-832.979283,17.400000
26.410846,-833.705158,17.500000
25.494045,-832.790941,17.600000
27.206930,-834.466170,17.700000
27.080805,-834.404804,17.800000
24.335034,-831.431247,17.900000
27.734402,-835.047088,18.000000
25.641840,-832.821889,18.100000
24.017848,-831.083169,18.200000
26.351228,-833.511605,18.300000
24.725829,-831.843415,18.400000
24.567190,-831.704827,18.500000
26.810898,-834.064653,18.600000
25.777169,-833.000228,18.700000
25.293049,-832.399706,18.800000
25.545079,-832.660970,18.900000
25.054374,-832.212690,19.000000
26.602997,-833.727658,19.100000
27.053259,-834.332407,19.200000
25.263194,-832.412053,19.300000
26.050550,-833.160115,19.400000
24.311846,-831.399285,19.500000
25.832244,-833.008785,19.600000
25.438033,-832.514015,19.700000
27.910520,-835.295310,19.800000
25.486856,-832.662039,19.900000
24.516215,-831.619488,20.000000
25.211389,-832.339453,20.100000
27.488830,-834.757259,20.200000
25.653373,-832.843938,20.300000
26.318132,-833.420446,20.400000
26.489459,-833.624728,20.500000
25.095371,-832.206069,20.600000
25.859347,-833.005655,20.700000
27.056956,-834.270860,20.800000
26.707309,-833.832369,20.900000
26.306450,-833.507856,21.000000
26.605612,-833.732669,21.100000
25.802389,-832.916099,21.200000
24.838719,-831.858594,21.300000
26.055544,-833.163104,21.400000
25.617621,-832.686673,21.500000
24.469066,-831.480703,21.600000
25.558716,-832.668976,21.700000
25.928693,-832.982776,21.800000
25.764983,-832.907726,21.900000
26.663186,-833.852504,22.000000
26.133059,-833.396487,22.100000
25.931685,-833.034190,22.200000
27.573282,-834.834834,22.300000
25.852442,-832.919292,22.400000
24.966690,-832.141763,22.500000
26.209860,-833.393458,22.600000
26.806009,-834.141890,22.700000
25.314769,-832.421231,22.800000
26.958210,-834.137899,22.900000
25.012916,-832.083276,23.000000
26.552958,-833.750108,23.100000
24.929592,-832.023902,23.200000
24.446556,-831.548278,23.300000
25.442271,-832.578592,23.400000
26.290777,-833.446690,23.500000
26.547260,-833.766937,23.600000
26.198423,-833.356671,23.700000
26.382716,-833.570596,23.800000
25.377808,-832.537793,23.900000
26.290526,-833.433700,24.000000
25.048358,-832.184509,24.100000
26.471672,-833.684098,24.200000
27.372923,-834.583776,24.300000
27.399691,-834.672693,24.400000
26.191285,-833.508358,24.500000
24.620924,-831.666254,24.600000
27.632954,-834.883420,24.700000
25.715058,-832.908588,24.800000
26.331795,-833.467759,24.900000
25.554638,-832.658697,25.000000
25.513927,-832.643225,25.100000
25.371925,-832.521893,25.200000
27.082993,-834.327403,25.300000
25.162832,-832.234406,25.400000
25.206547,-832.191484,25.500000
28.047518,-835.259424,25.600000
25.378611,-832.422048,25.700000
25.330174,-832.508840,25.800000
23.979836,-830.936909,25.900000
23.476969,-830.470844,26.000000
24.008311,-830.917935,26.100000
27.102010,-834.341603,26.200000
25.673151,-832.709918,26.300000
26.043904,-833.238594,26.400000
25.375385,-832.501354,26.500000
23.315361,-830.291663,26.600000
24.460589,-831.502279,26.700000
25.410975,-832.538137,26.800000
26.422890,-833.473668,26.900000
27.559363,-834.677575,27.000000
25.080151,-832.068963,27.100000
25.938269,-833.017640,27.200000
26.373100,-833.530342,27.300000
27.905191,-835.048156,27.400000
26.609808,-833.711421,27.500000
26.541663,-833.672946,27.600000
24.774827,-831.779801,27.700000
25.399088,-832.480338,27.800000
27.285046,-834.515241,27.900000
26.731586,-833.831906,28.000000
26.038504,-833.146685,28.100000
23.505562,-830.421461,28.200000
24.945179,-831.973768,28.300000
27.494267,-834.739351,28.400000
26.245111,-833.357905,28.500000
26.534297,-833.647394,28.600000
27.374773,-834.502123,28.700000
26.474721,-833.663288,28.800000
27.006959,-834.171209,28.900000
25.423318,-832.572638,29.000000
25.686470,-832.867045,29.100000
25.043262,-832.122913,29.200000
27.700905,-834.897070,29.300000
25.071781,-832.216803,29.400000
26.828475,-833.907338,29.500000
26.672086,-833.892595,29.600000
24.466440,-831.463752,29.700000
27.110686,-834.301450,29.800000
28.523951,-835.786240,29.900000
25.632155,-832.731821,30.000000
25.800373,-832.810478,30.100000
25.112054,-832.174701,30.200000
25.840964,-832.969352,30.300000
26.095657,-833.225173,30.400000
26.477512,-833.668161,30.500000
26.014961,-833.168562,30.600000
25.280494,-832.258350,30.700000
25.129367,-832.110024,30.800000
25.863624,-832.905775,30.900000
27.435076,-834.565827,31.000000
26.667611,-833.807777,31.100000
24.742134,-831.871484,31.200000
25.909195,-832.995782,31.300000
26.262374,-833.420416,31.400000
23.625308,-830.613190,31.500000
25.553580,-832.625114,31.600000
26.379672,-833.548590,31.700000
26.505571,-833.697415,31.800000
25.206933,-832.310146,31.900000
26.102510,-833.164918,32.000000
24.599832,-831.569596,32.100000
27.000579,-834.170571,32.200000
26.271431,-833.300557,32.300000
25.703260,-832.741157,32.400000
26.765436,-833.967791,32.500000
27.540703,-834.736682,32.600000
25.709835,-832.799413,32.700000
25.950057,-833.011501,32.800000
24.711209,-831.673622,32.900000
26.487525,-833.686223,33.000000
26.641838,-833.829419,33.100000
26.914213,-834.094347,33.200000
25.163752,-832.207708,33.300000
26.981069,-834.151491,33.400000
23.561460,-830.508356,33.500000
26.057931,-833.187262,33.600000
26.257823,-833.382340,33.700000
25.440916,-832.583341,33.800000
27.368556,-834.560426,33.900000
26.856228,-833.994036,34.000000
26.407333,-833.624194,34.100000
26.215668,-833.350161,34.200000
25.863129,-832.987745,34.300000
24.901463,-831.981538,34.400000
26.449782,-833.560641,34.500000
25.540597,-832.676543,34.600000
25.513668,-832.604178,34.700000
24.460600,-831.480294,34.800000
25.406026,-832.558120,34.900000
26.787207,-833.888648,35.000000
26.660745,-833.822034,35.100000
24.371434,-831.353601,35.200000
25.103146,-832.163699,35.300000
24.751591,-831.800335,35.400000
25.235746,-832.384606,35.500000
26.194307,-833.346739,35.600000
26.167427,-833.262059,35.700000
27.825011,-835.071733,35.800000
26.492484,-833.579155,35.900000
26.997241,-834.186218,36.000000
24.832030,-831.938064,36.100000
25.943296,-833.131173,36.200000
25.763618,-832.902627,36.300000
26.026702,-833.165753,36.400000
24.814692,-831.824548,36.500000
27.422644,-834.574197,36.600000
26.645288,-833.843612,36.700000
25.294023,-832.266672,36.800000
26.094355,-833.112060,36.900000
25.946644,-833.026050,37.000000
25.389389,-832.424475,37.100000
27.178478,-834.350319,37.200000
27.638195,-834.800542,37.300000
24.494952,-831.505757,37.400000
24.683136,-831.746704,37.500000
26.013057,-833.126383,37.600000
25.952468,-833.041338,37.700000
26.570015,-833.757711,37.800000
25.634211,-832.773741,37.900000
26.129088,-833.237660,38.000000
26.085174,-833.166763,38.100000
26.649401,-833.831272,38.200000
27.213067,-834.392914,38.300000
26.579985,-833.751513,38.400000
26.587093,-833.793942,38.500000
26.069076,-833.324056,38.600000
26.079329,-833.215102,38.700000
25.796737,-832.900690,38.800000
24.331788,-831.308728,38.900000
27.137573,-834.308726,39.000000
27.514394,-834.697619,39.100000
25.999280,-833.106354,39.200000
24.380443,-831.422205,39.300000
26.099311,-833.257088,39.400000
25.703493,-832.780273,39.500000
25.338893,-832.337579,39.600000
26.767797,-833.971543,39.700000
26.302945,-833.408727,39.800000
25.823675,-832.964968,39.900000
26.705269,-833.853146,40.000000
25.582600,-832.765417,40.100000
25.684206,-832.862088,40.200000
25.350916,-832.476243,40.300000
26.180076,-833.351365,40.400000
25.439516,-832.598080,40.500000
26.907059,-834.105094,40.600000
26.630935,-833.810120,40.700000
25.302587,-832.200701,40.800000
26.457769,-833.580872,40.900000
24.939049,-831.947258,41.000000
24.137721,-831.059609,41.100000
24.513651,-831.459907,41.200000
25.885542,-832.910062,41.300000
25.604832,-832.687566,41.400000
26.928053,-834.072339,41.500000
27.686724,-834.840890,41.600000
25.324138,-832.446590,41.700000
27.015428,-834.150435,41.800000
27.522640,-834.683713,41.900000
25.768579,-832.845439,42.000000
26.042156,-833.013968,42.100000
25.103217,-832.126861,42.200000
25.867438,-832.889377,42.300000
26.582839,-833.661565,42.400000
26.599011,-833.669943,42.500000
25.702491,-832.800642,42.600000
27.037734,-834.066155,42.700000
26.771064,-833.810604,42.800000
25.816974,-832.737350,42.900000
27.674124,-834.785622,43.000000
26.791643,-833.788656,43.100000
24.870218,-831.832345,43.200000
26.301100,-833.366020,43.300000
25.336380,-832.326514,43.400000
25.289384,-832.247956,43.500000
28.046066,-835.203121,43.600000
26.312866,-833.246147,43.700000
25.959023,-832.947913,43.800000
26.842844,-833.891281,43.900000
26.015325,-833.019856,44.000000
25.418640,-832.401760,44.100000
27.421278,-834.482043,44.200000
28.017996,-835.188299,44.300000
27.018951,-833.948203,44.400000
24.987431,-831.859736,44.500000
24.036243,-830.885234,44.600000
26.060065,-832.954154,44.700000
25.244089,-832.125178,44.800000
25.893403,-832.865379,44.900000
27.014643,-834.015695,45.000000
26.399324,-833.385710,45.100000
26.834725,-833.773987,45.200000
27.045637,-834.102741,45.300000
27.200717,-834.084853,45.400000
26.541577,-833.522713,45.500000
25.881013,-832.799760,45.600000
26.853512,-833.907922,45.700000
25.794310,-832.722849,45.800000
25.227676,-832.184222,45.900000
26.626698,-833.579547,46.000000
25.087143,-832.105728,46.100000
26.569508,-833.574704,46.200000
26.139933,-833.137023,46.300000
25.484617,-832.440097,46.400000
26.794494,-833.873658,46.500000
26.099131,-833.133752,46.600000
25.032107,-832.043899,46.700000
27.306771,-834.272966,46.800000
25.803051,-832.695295,46.900000
26.791065,-833.657508,47.000000
27.814134,-835.001127,47.100000
26.551212,-833.552653,47.200000
23.237697,-829.996712,47.300000
25.860757,-832.899907,47.400000
25.270943,-832.208183,47.500000
25.650651,-832.552909,47.600000
27.094150,-834.260169,47.700000
26.245870,-833.192498,47.800000
26.790389,-833.885448,47.900000
26.790659,-833.774746,48.000000
24.678880,-831.592736,48.100000
26.109813,-833.034038,48.200000
25.915246,-832.908529,48.300000
27.244640,-834.218021,48.400000
25.999209,-832.840466,48.500000
25.050069,-831.962513,48.600000
24.919075,-831.797672,48.700000
26.186740,-833.213359,48.800000
25.082631,-832.001475,48.900000
25.746137,-832.699592,49.000000
25.866938,-832.885264,49.100000
26.708187,-833.668680,49.200000
25.145046,-832.060037,49.300000
26.140213,-833.173723,49.400000
24.598133,-831.563799,49.500000
25.825993,-832.730119,49.600000
28.074873,-835.117428,49.700000
24.626171,-831.525985,49.800000
26.409496,-833.432726,49.900000
28.092441,-835.222092,50.000000
26.296449,-833.303330,50.100000
25.425833,-832.423292,50.200000
24.806837,-831.783314,50.300000
26.311426,-833.305356,50.400000
25.031451,-831.907904,50.500000
25.880272,-832.719305,50.600000
25.963369,-832.829050,50.700000
25.454444,-832.362476,50.800000
26.254765,-833.285331,50.900000
27.715722,-834.731800,51.000000
25.000687,-831.927356,51.100000
27.196379,-834.240006,51.200000
27.504657,-834.524687,51.300000
26.332279,-833.241562,51.400000
25.281244,-832.192615,51.500000
25.946074,-832.863406,51.600000
27.035110,-834.030298,51.700000
27.183094,-834.203744,51.800000
26.919113,-833.922699,51.900000
24.176803,-831.003013,52.000000
27.352988,-834.272736,52.100000
26.361819,-833.364279,52.200000
26.488983,-833.411109,52.300000
24.820985,-831.623896,52.400000
24.327724,-831.172431,52.500000
27.026830,-834.018131,52.600000
26.266023,-833.169412,52.700000
25.223190,-832.057036,52.800000
26.586722,-833.421764,52.900000
26.023092,-833.033879,53.000000
26.169503,-833.089837,53.100000
26.300085,-833.270073,53.200000
25.541443,-832.398000,53.300000
26.483330,-833.418838,53.400000
26.786469,-833.714802,53.500000
25.970092,-832.831732,53.600000
26.179889,-833.103988,53.700000
25.336176,-832.149327,53.800000
26.641021,-833.522858,53.900000
25.244651,-832.055783,54.000000
26.301314,-833.138764,54.100000
26.578684,-833.372372,54.200000
26.936896,-833.765829,54.300000
26.427319,-833.416775,54.400000
25.878771,-832.788994,54.500000
26.681032,-833.667558,54.600000
27.126435,-833.995625,54.700000
27.778181,-834.650100,54.800000
26.230786,-833.079934,54.900000
25.144208,-832.020526,55.000000
27.770793,-834.753252,55.100000
27.372671,-834.368973,55.200000
26.044365,-832.909864,55.300000
27.500179,-834.512968,55.400000
25.332192,-832.196745,55.500000
25.780764,-832.599285,55.600000
26.740424,-833.663992,55.700000
28.185102,-835.166660,55.800000
27.100747,-833.952963,55.900000
25.148416,-831.884814,56.000000
25.124729,-831.895035,56.100000
27.557890,-834.550610,56.200000
25.944916,-832.694924,56.300000
25.608189,-832.435277,56.400000
27.480193,-834.476933,56.500000
26.024784,-832.959614,56.600000
26.772348,-833.696858,56.700000
25.650454,-832.394874,56.800000
26.092749,-832.886340,56.900000
25.756516,-832.568054,57.000000
27.058605,-834.047052,57.100000
25.566955,-832.432753,57.200000
24.407892,-831.200499,57.300000
25.191475,-832.024195,57.400000
25.826701,-832.685772,57.500000
25.816798,-832.639862,57.600000
26.505414,-833.330757,57.700000
25.534046,-832.359128,57.800000
25.924213,-832.887516,57.900000
25.446003,-832.241793,58.000000
26.188145,-833.040833,58.100000
27.175536,-834.017958,58.200000
27.497174,-834.367200,58.300000
25.659919,-832.434508,58.400000
28.060404,-834.974424,58.500000
25.904340,-832.726615,58.600000
26.027764,-832.923764,58.700000
26.097626,-832.892405,58.800000
26.689646,-833.454561,58.900000
25.034912,-831.828268,59.000000
26.472150,-833.261851,59.100000
25.069226,-831.868562,59.200000
27.038755,-833.910632,59.300000
26.128139,-832.890678,59.400000
26.765855,-833.559486,59.500000
25.767232,-832.483965,59.600000
25.440916,-832.157837,59.700000
25.785149,-832.644808,59.800000
25.565801,-832.299239,59.900000
24.520309,-831.269495,60.000000
25.665876,-832.400053,60.100000
25.400308,-832.095218,60.200000
26.863384,-833.702685,60.300000
25.221574,-831.902986,60.400000
24.952691,-831.743469,60.500000
25.974607,-832.719198,60.600000
27.130347,-833.972264,60.700000
26.292078,-833.045726,60.800000
25.635534,-832.380972,60.900000
25.820154,-832.626038,61.000000
26.053483,-832.883132,61.100000
24.770547,-831.462309,61.200000
26.161321,-833.038596,61.300000
27.332427,-834.275030,61.400000
26.297456,-833.206950,61.500000
24.609256,-831.387149,61.600000
26.265933,-833.144829,61.700000
25.407210,-832.161620,61.800000
25.611886,-832.417258,61.900000
27.905754,-834.869955,62.000000
25.750290,-832.556038,62.100000
25.320651,-832.033628,62.200000
25.311541,-832.105551,62.300000
25.052952,-831.808084,62.400000
25.757357,-832.539074,62.500000
25.442720,-832.172378,62.600000
27.227117,-834.120552,62.700000
25.890091,-832.664562,62.800000
24.999815,-831.729354,62.900000
25.968488,-832.723431,63.000000
24.798363,-831.487895,63.100000
25.996079,-832.752597,63.200000
26.919338,-833.659320,63.300000
25.797438,-832.586412,63.400000
25.621377,-832.409810,63.500000
26.279295,-833.086579,63.600000
26.555230,-833.311498,63.700000
26.917779,-833.634825,63.800000
27.213863,-833.997428,63.900000
26.175664,-833.065978,64.000000
25.392740,-832.078973,64.100000
25.965740,-832.702174,64.200000
26.857444,-833.813043,64.300000
27.050045,-833.889939,64.400000
27.039754,-833.833971,64.500000
25.884485,-832.722337,64.600000
26.958736,-833.829633,64.700000
26.236198,-833.034588,64.800000
24.788975,-831.522965,64.900000
25.548737,-832.323556,65.000000
24.755738,-831.421776,65.100000
26.426061,-833.228377,65.200000
26.769931,-833.651507,65.300000
27.050548,-834.034228,65.400000
25.865761,-832.638033,65.500000
26.773139,-833.586843,65.600000
28.293285,-835.118736,65.700000
26.734050,-833.492136,65.800000
25.213719,-831.868540,65.900000
25.858023,-832.578397,66.000000
25.191497,-832.031628,66.100000
27.690129,-834.629257,66.200000
27.061263,-833.924606,66.300000
27.518554,-834.378834,66.400000
26.623069,-833.367989,66.500000
24.005827,-830.723033,66.600000
24.750220,-831.402113,66.700000
25.520674,-832.352940,66.800000
25.861449,-832.631367,66.900000
26.869477,-833.679166,67.000000
26.902088,-833.751968,67.100000
24.278772,-830.930995,67.200000
25.182859,-831.943050,67.300000
24.614625,-831.215846,67.400000
25.143850,-831.861076,67.500000
26.592566,-833.436763,67.600000
26.314723,-833.103631,67.700000
25.822348,-832.557517,67.800000
24.057838,-830.721440,67.900000
25.159524,-831.840507,68.000000
26.786703,-833.565346,68.100000
26.938076,-833.752798,68.200000
24.985238,-831.788900,68.300000
26.650669,-833.510083,68.400000
25.093869,-831.906789,68.500000
26.764758,-833.496426,68.600000
26.938641,-833.751643,68.700000
24.288068,-830.924127,68.800000
25.010954,-831.718963,68.900000
26.037055,-832.865286,69.000000
27.069335,-833.861469,69.100000
28.584065,-835.498285,69.200000
26.981318,-833.789040,69.300000
26.469457,-833.310169,69.400000
25.552946,-832.402946,69.500000
25.884972,-832.669767,69.600000
25.771227,-832.571584,69.700000
26.519593,-833.470081,69.800000
25.607653,-832.351208,69.900000
28.390587,-835.276680,70.000000
25.832731,-832.612188,70.100000
25.671067,-832.485343,70.200000
25.701196,-832.450918,70.300000
25.803307,-832.649288,70.400000
26.958749,-833.791237,70.500000
27.170858,-834.034553,70.600000
26.647554,-833.453616,70.700000
24.383738,-831.171265,70.800000
25.805796,-832.589475,70.900000
25.909837,-832.714121,71.000000
26.280568,-833.059425,71.100000
27.070174,-833.885211,71.200000
27.541677,-834.392478,71.300000
26.122199,-832.946447,71.400000
27.835351,-834.723773,71.500000
24.098557,-830.807959,71.600000
25.506817,-832.307998,71.700000
26.170080,-833.048330,71.800000
25.506559,-832.310125,71.900000
26.059570,-832.901272,72.000000
26.167592,-833.054369,72.100000
24.512797,-831.242113,72.200000
27.002392,-833.867927,72.300000
27.047979,-833.936204,72.400000
25.546122,-832.356901,72.500000
27.280613,-834.140827,72.600000
26.995938,-833.904410,72.700000
25.842993,-832.632782,72.800000
27.047719,-833.974651,72.900000
26.917680,-833.784708,73.000000
24.897384,-831.693951,73.100000
25.880745,-832.698822,73.200000
26.154690,-832.908477,73.300000
25.237132,-832.024282,73.400000
26.029133,-832.897030,73.500000
24.950750,-831.777177,73.600000
27.033637,-833.965718,73.700000
25.654748,-832.476174,73.800000
26.649071,-833.522238,73.900000
27.400970,-834.303432,74.000000
25.340024,-832.103448,74.100000
25.620401,-832.336707,74.200000
26.484955,-833.309941,74.300000
25.534012,-832.369788,74.400000
25.424593,-832.240998,74.500000
27.039901,-834.060624,74.600000
26.381932,-833.191427,74.700000
26.852216,-833.762671,74.800000
24.247157,-830.978134,74.900000
23.553464,-830.359987,75.000000
26.536752,-833.409500,75.100000
26.364663,-833.252059,75.200000
26.307971,-833.125316,75.300000
25.152096,-832.012665,75.400000
25.153817,-832.068884,75.500000
27.191697,-834.211373,75.600000
27.516750,-834.430693,75.700000
27.630930,-834.534573,75.800000
28.114684,-835.095223,75.900000
26.474619,-833.262537,76.000000
28.091556,-835.065498,76.100000
25.899845,-832.755109,76.200000
25.022987,-831.772573,76.300000
26.064223,-832.813739,76.400000
25.404349,-832.187396,76.500000
26.737456,-833.485891,76.600000
26.497090,-833.314592,76.700000
24.958222,-831.635388,76.800000
26.602121,-833.479660,76.900000
25.960878,-832.665184,77.000000
25.695870,-832.487526,77.100000
26.903851,-833.816833,77.200000
26.239087,-833.052222,77.300000
27.036411,-833.994943,77.400000
25.753801,-832.506623,77.500000
26.815066,-833.784927,77.600000
25.521278,-832.268914,77.700000
25.923960,-832.746917,77.800000
25.357869,-832.074918,77.900000
25.991595,-832.714925,78.000000
27.014244,-833.789939,78.100000
25.803992,-832.605508,78.200000
27.185559,-833.938639,78.300000
25.952718,-832.680022,78.400000
26.529045,-833.276147,78.500000
26.447895,-833.283334,78.600000
27.081142,-833.911051,78.700000
26.311095,-833.147169,78.800000
26.166706,-833.017498,78.900000
25.585730,-832.364938,79.000000
26.465606,-833.176679,79.100000
24.667960,-831.386058,79.200000
27.625973,-834.511483,79.300000
25.285367,-832.048997,79.400000
26.216392,-833.024728,79.500000
25.313755,-832.149023,79.600000
26.911549,-833.803841,79.700000
23.913813,-830.527268,79.800000
25.051848,-831.745322,79.900000
27.391613,-834.233821,80.000000
28.403852,-835.293614,80.100000
24.499913,-831.233553,80.200000
26.204655,-832.965457,80.300000
24.677452,-831.429141,80.400000
26.845301,-833.692132,80.500000
26.158923,-833.035098,80.600000
28.442074,-835.412933,80.700000
28.660758,-835.547424,80.800000
28.047332,-835.078661,80.900000
25.586340,-832.401948,81.000000
27.270262,-834.203992,81.100000
24.302961,-831.130904,81.200000
25.431857,-832.274568,81.300000
24.060471,-830.706634,81.400000
25.230715,-832.035983,81.500000
26.814574,-833.609362,81.600000
26.387108,-833.176235,81.700000
25.730724,-832.478635,81.800000
24.537042,-831.227738,81.900000
25.008917,-831.814329,82.000000
25.134640,-831.816681,82.100000
27.042893,-833.810698,82.200000
27.010200,-833.849235,82.300000
26.365203,-833.156873,82.400000
26.280167,-833.039277,82.500000
25.745648,-832.536801,82.600000
28.267899,-835.208261,82.700000
25.957083,-832.777532,82.800000
27.205816,-834.127566,82.900000
28.424788,-835.369477,83.000000
28.165369,-835.063623,83.100000
28.126991,-835.031675,83.200000
27.237060,-834.077423,83.300000
26.480353,-833.267767,83.400000
25.840401,-832.670886,83.500000
26.548882,-833.334362,83.600000
26.805816,-833.559263,83.700000
26.106093,-832.903923,83.800000
26.482932,-833.205623,83.900000
26.308240,-833.032132,84.000000
25.850325,-832.727328,84.100000
26.309264,-833.098352,84.200000
25.826597,-832.621941,84.300000
26.740381,-833.675518,84.400000
24.458781,-831.095129,84.500000
25.434345,-832.191156,84.600000
26.836886,-833.611177,84.700000
26.661430,-833.451889,84.800000
26.887760,-833.629827,84.900000
25.930574,-832.658800,85.000000
27.580640,-834.381180,85.100000
25.206621,-831.928126,85.200000
25.016605,-831.663322,85.300000
26.178793,-833.020424,85.400000
26.796984,-833.610979,85.500000
25.138930,-831.839410,85.600000
26.841425,-833.633322,85.700000
25.222341,-831.846359,85.800000
26.949335,-833.754317,85.900000
27.461021,-834.207999,86.000000
26.461872,-833.180840,86.100000
25.926878,-832.634853,86.200000
26.356147,-833.136310,86.300000
26.122723,-832.846928,86.400000
26.074545,-832.798848,86.500000
27.154768,-833.929862,86.600000
27.277010,-833.978480,86.700000
26.309700,-832.965019,86.800000
24.821193,-831.290441,86.900000
27.027412,-833.767070,87.000000
25.165941,-831.841985,87.100000
27.141407,-833.875703,87.200000
