-2.877996,0.114118
-2.878067,0.114132
-2.877977,0.114071
-2.878104,0.114042
-2.877947,0.114136
-2.878155,0.114127
-2.878235,0.114012
-2.878276,0.114299
-2.878257,0.114156
-2.878331,0.114029
-2.878300,0.114157
-2.878282,0.114088
-2.878117,0.114019
-2.878573,0.114012
-2.878213,0.114080
-2.878453,0.114125
-2.878285,0.114097
-2.877947,0.114049
-2.877777,0.114129
-2.878287,0.114170
-2.878229,0.114195
-2.878183,0.114025
-2.878466,0.114056
-2.878338,0.114115
-2.878031,0.114070
-2.878255,0.114216
-2.878094,0.114137
-2.878139,0.114098
-2.878445,0.114116
-2.878034,0.114121
-2.878615,0.114099
-2.878035,0.114081
-2.878332,0.114121
-2.877930,0.114026
-2.878124,0.114218
-2.878259,0.114180
-2.878218,0.114054
-2.878289,0.114019
-2.878189,0.114073
-2.878254,0.114111
-2.878022,0.114062
-2.878082,0.114117
-2.878136,0.114125
-2.878250,0.114148
-2.878056,0.114128
-2.877974,0.114059
-2.878007,0.114108
-2.878087,0.114132
-2.878082,0.114137
-2.878152,0.114018
-2.878206,0.114175
-2.878053,0.114065
-2.877783,0.114019
-2.878191,0.114048
-2.878014,0.114070
-2.877945,0.114011
-2.878058,0.114191
-2.878496,0.114131
-2.878048,0.114071
-2.877972,0.114064
-2.878092,0.114102
-2.878194,0.114098
-2.878180,0.114118
-2.878396,0.114084
-2.878258,0.114100
-2.878089,0.114057
-2.878119,0.114103
-2.877925,0.114215
-2.878195,0.114083
-2.878233,0.114129
-2.878251,0.114028
-2.877936,0.114023
-2.878276,0.114124
-2.878286,0.114056
-2.878344,0.114131
-2.878051,0.114086
-2.878204,0.114093
-2.878067,0.114153
-2.878541,0.114030
-2.878231,0.114108
-2.878254,0.114076
-2.878312,0.114194
-2.878119,0.114082
-2.878357,0.114019
-2.878233,0.114101
-2.878275,0.114068
-2.878119,0.114057
-2.878161,0.114097
-2.878222,0.114057
-2.878080,0.114138
-2.878234,0.114018
-2.878306,0.114088
-2.878328,0.114106
-2.878064,0.114138
-2.878303,0.114068
-2.878179,0.114158
-2.878288,0.114084
-2.878482,0.114131
-2.877851,0.114096
-2.878159,0.114116
