0.059962,0.082648,-0.124910
4.122205,0.076783,-0.196045
8.295142,0.234451,0.041867
12.147901,-0.060718,-0.125975
2.011546,2.107109,-0.022438
6.134447,2.133356,0.029352
10.241736,2.129346,0.233079
14.363044,2.241561,-0.011507
-0.003911,4.297832,0.085773
4.107492,3.963370,0.200076
8.098238,4.108123,-0.046157
12.066774,4.267780,0.102278
2.049269,6.480704,0.170938
6.149418,6.168512,0.270991
10.256989,6.152199,-0.275008
14.100134,6.044529,-0.325219
-0.038990,8.217010,0.160268
4.126139,8.071697,0.060856
8.184535,8.061172,-0.038478
12.231117,7.997306,-0.261485
2.137736,10.328443,-0.029142
6.259371,10.094625,0.050349
10.172877,10.379631,0.024726
14.262048,10.123384,0.132567
-0.059524,12.045703,0.028156
4.040510,12.074511,0.089009
8.159868,12.300322,-0.194771
12.077192,12.340004,0.003713
2.071029,14.131631,-0.024791
6.176476,14.048195,0.096489
10.033554,14.369969,-0.127530
14.419229,14.187430,-0.199190
2.073817,0.015543,1.884676
6.209274,-0.063637,1.760137
10.153788,0.036701,1.912173
14.189208,-0.075594,1.840162
-0.054794,2.039006,2.065033
3.918172,1.981989,1.977135
8.168082,2.130336,2.015995
12.478790,2.191232,2.134543
2.113892,4.047917,2.006814
6.058588,3.875732,2.257648
10.255691,4.208277,2.024338
14.278563,4.201380,1.812754
-0.043137,6.104660,1.967666
3.958756,6.089323,2.041192
8.099813,5.918371,2.215733
12.277602,6.158603,1.874221
2.106246,8.175142,2.204802
6.294681,8.146593,2.177765
10.228557,8.007499,1.889991
14.412448,8.170405,2.064047
0.226274,10.129389,2.087364
4.259030,10.080136,2.046889
8.294183,10.318967,2.158176
12.292260,9.962902,2.120828
2.167601,12.186341,1.944793
6.299457,12.144783,2.083640
10.423824,12.215481,2.096793
14.277048,12.206254,1.908678
0.064349,14.114999,2.030308
4.144506,14.221969,2.263314
8.352290,14.025941,2.006972
12.260191,14.239598,2.022583
0.052331,0.325979,3.956750
3.927794,-0.033138,4.103692
8.203255,-0.100941,3.988779
12.440462,-0.093756,3.798663
2.078248,2.048364,4.024336
5.880286,1.831954,4.060911
10.202451,1.892714,3.878524
14.262796,1.973893,3.981053
0.057695,3.957352,4.127048
3.907446,4.102906,4.140438
8.099425,3.948801,4.179100
12.155929,4.037673,3.932201
1.771233,6.072343,4.130833
5.857796,6.205887,4.209894
10.162252,6.041116,4.131166
14.399602,6.031561,4.103593
-0.018860,8.174844,4.134972
3.861803,8.033840,4.126386
8.204243,8.030804,4.010651
12.112844,8.003714,3.949485
2.211669,10.200220,4.017406
6.221631,10.317291,4.228827
10.005986,10.027496,4.271463
14.326190,10.017540,4.180437
-0.026129,12.048989,3.968806
4.114419,12.006244,4.148280
8.322569,12.181109,4.060832
12.298205,12.206747,4.180128
2.008801,14.274703,4.109044
5.958782,14.185481,4.204455
10.290217,14.476040,3.988793
14.367962,14.223756,3.972274
2.072773,-0.065033,5.926439
6.084507,-0.006299,6.139062
10.337280,0.167499,6.127764
14.261536,0.068815,5.888911
0.068947,2.163959,6.231436
3.935716,1.989602,5.949773
8.120486,1.974880,5.878473
12.318458,2.104595,6.020397
2.142471,4.130081,6.067066
5.940260,4.058417,6.085938
10.130052,3.874300,6.062840
14.218382,4.194811,5.936991
0.064292,6.100832,6.392370
3.924621,6.159970,5.976964
8.089391,6.162712,5.999899
12.170937,6.140595,6.081734
1.944091,8.155409,6.081241
6.290406,8.198036,6.047710
9.996275,8.164903,6.106725
14.090477,8.115246,6.139645
-0.083185,10.227355,6.033432
4.195916,9.987838,6.083468
8.199960,10.437866,6.257520
12.216445,10.141439,6.340640
2.335205,11.915731,6.066890
6.019324,12.258859,6.121323
10.157625,12.345997,6.016860
14.272818,12.061943,6.008099
0.189505,14.245121,6.028627
4.054846,14.202661,6.107395
8.228019,14.412223,6.035333
12.347311,14.291087,5.921998
-0.240985,-0.140713,7.984053
4.120246,0.027774,8.160962
8.125141,0.146827,8.169624
12.220932,0.076144,8.101206
2.026409,2.053653,8.014577
5.969449,2.030257,8.143645
10.065969,2.021290,8.224412
14.270899,1.954117,7.964682
-0.042066,4.039384,8.326085
3.908686,4.196825,8.073339
8.246169,4.191330,8.128762
12.163642,4.079253,8.132151
1.965154,6.305072,8.153381
5.987798,6.095219,8.015633
10.096990,6.019179,8.023616
14.266817,6.244584,8.092899
-0.090904,8.201450,8.174961
4.078416,8.208955,7.957014
7.908577,8.070682,7.990985
12.116834,8.003876,8.163895
1.972136,10.044296,8.193831
6.113771,10.205810,8.185353
10.149585,10.229679,8.220774
14.212469,10.265160,8.210759
0.022447,12.266109,7.994815
4.203629,12.340922,8.299888
8.059261,12.330600,8.304156
12.010928,12.224154,8.205778
2.043223,14.419061,8.080526
6.166174,14.448183,8.142578
10.256377,14.462147,8.038952
14.125667,14.010855,8.083689
1.893530,-0.120078,10.189328
6.232824,0.208869,10.222048
10.227158,-0.105686,10.302956
14.138902,0.112124,9.979432
-0.050165,1.870371,10.099206
3.948515,1.981782,10.271911
8.063115,2.181173,10.121561
12.088456,1.953363,10.065007
2.105457,4.229581,10.155050
5.798590,3.912080,10.095613
10.051562,4.249823,10.196104
14.342445,4.143783,10.236395
-0.056201,6.082268,10.086973
4.068340,6.195654,10.054552
7.822623,6.129481,10.146111
12.115720,6.086779,10.066239
1.936425,8.140006,10.307643
5.951408,8.191701,10.228234
9.943850,8.089070,10.041960
14.171940,8.175730,10.217656
0.007168,10.079633,10.161166
4.047066,10.123147,10.012233
7.919230,10.237096,10.322171
12.104289,10.153173,10.008970
1.944375,12.171923,10.080440
5.942240,12.271507,10.229324
10.139413,12.267125,10.154554
14.469939,12.229016,10.266738
-0.009830,14.160495,10.136959
4.075496,14.348739,10.193339
8.181060,14.306337,10.289257
12.325106,14.284372,10.110861
0.223372,0.262389,12.062012
4.194132,0.060207,12.202568
7.901585,0.041671,12.104103
12.539937,-0.012038,12.088095
2.130834,2.127427,12.354470
5.916453,2.278759,12.219492
10.137226,2.051785,12.158538
14.179616,2.153905,12.296070
-0.020554,4.185665,12.313086
4.002409,4.182703,12.396097
7.931944,4.001600,12.196968
12.087149,4.027649,12.039976
1.933479,6.005634,12.211694
5.985362,6.159468,12.307548
9.904636,6.102674,12.137073
14.101476,6.070565,12.194275
-0.210369,8.050453,12.027185
4.000596,8.196050,12.210791
8.060142,8.199127,12.161386
12.221633,8.237605,12.211032
2.293841,10.178774,12.199613
5.969990,10.387059,12.329711
10.219765,10.250257,12.132145
14.152634,10.148750,11.944035
0.172956,12.117842,12.196423
4.077832,12.315639,12.164442
8.049244,12.278525,12.164737
12.082657,12.214753,12.333193
2.148942,14.453583,12.157893
6.237739,14.248729,12.279785
10.299602,14.234318,12.045809
14.356762,14.138011,12.438892
1.999281,0.100617,14.284183
6.315462,0.028362,14.513746
10.125295,-0.172691,13.915215
14.479093,0.104639,14.159857
0.085033,2.227044,14.226522
4.138216,2.260038,14.283913
8.125949,2.082758,14.348812
12.160381,2.289796,14.421993
1.974207,4.366450,14.443658
6.081244,4.129451,14.234257
10.115149,4.149179,14.029641
14.184820,4.133367,14.166857
-0.013176,6.171233,14.179165
4.022732,6.035681,14.168508
7.917157,6.105437,14.221781
12.063591,5.979251,13.972054
2.136657,8.127921,14.338615
6.082569,8.127419,14.258692
10.301844,8.078911,13.906020
14.389758,8.096403,14.288541
0.109183,10.183485,14.092290
4.064665,10.121353,14.273100
8.281716,10.095225,14.116366
12.232624,10.212934,14.438371
2.066719,12.247101,14.192931
5.892312,12.054639,14.370287
9.971992,12.401999,13.977417
14.121292,12.174677,14.203321
0.291585,14.370632,14.141936
4.032097,14.294211,14.269796
8.111635,14.324038,14.203239
12.438921,14.243322,14.256798
