x,y,z
-2.308920,1.139661,-8.696201
-2.936814,5.063159,-4.530081
-2.755518,4.730382,0.273764
4.562326,-0.207305,1.406780
2.790740,4.675201,-7.093902
5.509241,-1.732202,4.674235
0.041402,-3.020582,-3.349152
2.096728,-0.117753,-3.405977
-0.427799,-4.144078,5.602719
-2.875984,-2.572066,1.252492
4.553109,-2.792116,1.324120
-7.455000,-7.014371,-3.299538
2.525474,6.045452,-9.348642
3.170688,-6.238789,1.816206
4.173467,2.087622,1.993568
-5.580478,-5.492985,3.178217
-2.158812,-3.318673,4.609441
-5.406630,-5.430486,6.772647
0.804280,-1.898464,-0.871920
5.975174,-0.646131,-6.417424
-4.105893,6.722257,-8.437490
9.562691,-6.682357,-0.259975
-4.660134,1.390293,7.370510
-3.176587,-2.421179,-2.196570
2.135659,6.641773,2.610944
8.992210,6.724353,-5.327467
2.699764,2.775075,1.232607
-0.394112,-4.373493,-9.176536
-5.792740,4.017597,-3.430463
-0.617341,-1.160511,7.879818
2.710284,-6.237331,-1.166534
2.211046,6.839795,7.164776
-3.466997,4.912248,1.393650
-3.067861,-5.511081,-0.930164
-0.594356,3.487195,-2.755209
0.432746,3.252905,4.708464
0.363734,-3.666741,3.017296
-1.863039,-1.013300,0.883884
-0.310970,4.956281,-1.243302
-7.070741,-1.585604,3.206100
3.076903,-2.393587,-11.214555
-0.505946,-1.835340,2.353188
0.438757,0.571259,1.181034
-4.740133,-0.789185,-5.591768
-2.941005,-1.557181,-0.008991
3.807827,-0.083504,-0.341582
2.706966,-2.501556,-1.140939
-3.483925,2.372025,0.959593
5.180217,-0.753021,5.390118
-2.779791,-3.466352,2.248354
4.986283,4.015031,-0.318380
0.749893,2.146965,2.915070
-3.774489,1.981137,1.983996
1.305720,-10.481190,-0.521871
-1.302145,3.753114,-8.312009
0.513493,12.064114,2.698543
-2.041978,-0.791535,-4.315451
1.093211,1.097615,3.455586
2.723617,-3.548921,-6.590820
-6.004633,-1.578881,-1.244371
-3.681788,0.225971,-0.572524
0.092784,-7.718794,-5.891614
1.329243,-2.158079,-2.741164
-1.922350,2.216745,3.615315
-1.639938,-1.789409,-4.282013
4.324539,10.511520,0.908890
2.496821,2.483907,-5.661541
-1.206953,3.789508,5.426025
-2.415182,6.496956,-1.907149
-0.551774,-1.058941,3.228570
5.962081,-0.020834,3.624989
-4.622694,-2.876003,-1.328733
2.244898,4.965262,-0.401172
-7.566390,-4.220955,7.822272
0.494366,-4.239855,0.627321
0.508449,1.599354,3.523970
11.307055,4.053221,-0.039967
-4.430009,-5.238632,3.626804
1.976081,-0.502693,-0.331227
4.479271,0.251601,-1.332004
0.387047,3.302476,-2.016391
-0.932480,-4.731889,-5.734746
6.186936,1.874194,-1.914810
-4.735525,-7.157375,1.355565
1.561675,2.661370,-0.582615
-1.645193,5.627377,-3.212469
1.272376,-0.706976,-1.862967
1.425440,4.673818,9.205238
0.272113,0.032261,-0.117088
-11.562491,-1.799669,-2.502904
-5.153622,1.856515,-2.960630
2.471805,-2.509730,1.329727
1.379444,-4.220058,-7.258147
0.619480,0.965411,-2.189172
-7.645868,4.305182,0.952468
6.057359,-0.500072,2.422218
0.822330,6.243442,-7.026374
-6.569447,-0.118085,4.435153
1.302245,2.204803,-4.222442
2.458371,3.716193,0.805523
3.178651,5.773877,-3.655790
-2.558819,-2.246371,-1.147748
-3.775196,-1.856942,13.424106
1.716427,-0.603449,-0.729849
0.166112,1.985490,-1.781243
5.726206,-4.817854,-1.160879
-3.846595,1.698814,-1.121445
4.812385,-0.900237,0.845254
1.248892,3.838635,2.546906
-1.528400,8.387894,-5.994116
-6.969128,4.745594,1.774996
-0.142364,3.059274,2.101601
2.570731,4.740592,-1.921450
3.614672,3.767012,3.552373
3.339667,15.295994,-1.712621
12.277538,2.437344,4.103364
-1.869448,3.681811,-4.869068
-2.203620,2.423190,4.248547
5.134955,3.413249,2.747643
0.662990,-6.773199,1.434256
-4.372303,-3.352115,7.557594
5.915313,0.935117,3.164979
0.714792,0.023933,0.893413
1.062254,-0.783547,0.059682
-3.244485,1.073550,-3.340531
2.486786,2.032534,-1.151945
0.840375,-4.131986,-0.122102
-0.364420,2.630270,-2.417960
4.072776,0.508082,0.105768
1.478907,-2.263212,-5.558031
1.643737,-1.614490,11.905368
-4.508989,3.315361,2.926632
1.553087,-1.879733,-1.451722
-1.462214,-0.489335,-10.507755
-10.196278,-0.115506,4.595989
0.624428,2.182098,0.032705
-6.111795,-0.514423,-5.364565
-2.980898,3.278930,2.680646
-3.164730,-0.676614,-5.064519
-1.109126,0.130880,4.248161
-0.509144,0.362299,-0.468454
7.308221,-6.959440,3.353900
2.630149,3.226929,-1.206911
5.093099,-2.424939,-3.661832
2.860305,2.290190,-6.100778
-3.097527,5.460956,-3.883583
4.960386,-3.048572,-2.096568
0.249794,5.103973,5.291972
-0.499725,-4.152685,5.564932
2.223426,-5.973219,0.520113
-0.009459,2.721995,-0.202477
0.485426,1.050950,-1.560336
3.959764,-7.349720,2.498196
8.144855,3.809600,0.488470
1.950236,-2.073189,-5.265033
4.131570,2.587057,-4.768462
0.144798,3.606711,5.429574
-7.421942,-0.347796,-5.397814
-3.325804,-5.529248,0.791096
-0.667301,2.559193,4.056044
2.146261,4.643307,0.147149
2.219411,-3.156598,-4.089033
-4.374299,1.810392,-2.834487
2.255473,-3.806892,2.613228
-0.318416,-5.363013,-0.791719
-0.951728,-1.198042,-3.685169
-1.009724,6.156499,3.007356
3.627328,1.300033,-4.131685
0.860660,-0.631552,4.853966
7.171156,-2.312754,1.457282
1.311584,-1.364089,1.025127
3.036087,-1.853135,8.045478
8.241333,2.130141,2.475457
1.626766,7.602305,-1.095722
1.723147,0.499988,-5.452468
-0.949018,3.180085,-7.492782
