0.078421,-0.089476,-0.054837,1.275727,-0.133464,-0.073235,-3.625875
-0.158503,0.046382,-0.050355,-0.523887,-0.109913,-0.254177,-3.757255
-0.301119,0.422013,-0.355004,-0.220907,-0.429908,-0.057173,-2.569064
-0.301119,0.422013,-0.355004,-0.220907,-0.429908,-0.057173,-2.569064
-0.088583,0.614276,-0.092030,0.070725,-0.167608,0.417934,-2.475611
-0.088583,0.614276,-0.092030,0.070725,-0.167608,0.417934,-2.475611
0.265847,0.340717,-0.267396,0.312923,0.187756,0.048318,-3.285378
0.265847,0.340717,-0.267396,0.312923,0.187756,0.048318,-3.285378
0.265847,0.340717,-0.267396,0.312923,0.187756,0.048318,-3.285378
0.265847,0.340717,-0.267396,0.312923,0.187756,0.048318,-3.285378
0.265847,0.340717,-0.267396,0.312923,0.187756,0.048318,-3.285378
0.476093,0.264541,-0.295787,-0.019185,-0.010557,0.365057,-2.459623
0.071816,0.396141,0.109596,-0.291881,0.115065,0.012067,-2.795679
0.071816,0.396141,0.109596,-0.291881,0.115065,0.012067,-2.795679
0.071816,0.396141,0.109596,-0.291881,0.115065,0.012067,-2.795679
0.071816,0.396141,0.109596,-0.291881,0.115065,0.012067,-2.795679
0.071816,0.396141,0.109596,-0.291881,0.115065,0.012067,-2.795679
0.071816,0.396141,0.109596,-0.291881,0.115065,0.012067,-2.795679
0.071816,0.396141,0.109596,-0.291881,0.115065,0.012067,-2.795679
0.071816,0.396141,0.109596,-0.291881,0.115065,0.012067,-2.795679
0.071816,0.396141,0.109596,-0.291881,0.115065,0.012067,-2.795679
0.071816,0.396141,0.109596,-0.291881,0.115065,0.012067,-2.795679
-0.391120,0.397026,-0.266382,-0.183064,0.169778,0.179702,-3.133040
-0.391120,0.397026,-0.266382,-0.183064,0.169778,0.179702,-3.133040
-0.391120,0.397026,-0.266382,-0.183064,0.169778,0.179702,-3.133040
-0.391120,0.397026,-0.266382,-0.183064,0.169778,0.179702,-3.133040
-0.391120,0.397026,-0.266382,-0.183064,0.169778,0.179702,-3.133040
-0.595682,0.026677,-0.208927,-0.087308,0.177842,0.381067,-2.681094
-0.595682,0.026677,-0.208927,-0.087308,0.177842,0.381067,-2.681094
-0.595682,0.026677,-0.208927,-0.087308,0.177842,0.381067,-2.681094
-0.855130,-0.102635,-0.400664,-0.465561,-0.314607,-0.108179,-3.600783
-0.841497,-0.035798,-0.316485,-0.590547,0.013855,0.265583,-3.300894
-0.774770,0.141800,-0.278955,-0.615846,0.466425,0.162007,-3.307005
-0.440377,0.281609,-0.699357,-0.368192,0.916758,0.591820,-2.848512
-0.440377,0.281609,-0.699357,-0.368192,0.916758,0.591820,-2.848512
-0.114325,-0.167547,-0.246399,-0.402455,0.497547,0.288945,-2.508183
