0.029260,-0.360249,0.000000
0.028939,-0.299496,0.001000
0.028653,-0.334165,0.002000
0.028298,-0.385256,0.003000
0.027931,-0.337802,0.004000
0.027606,-0.348354,0.005000
0.027251,-0.310048,0.006000
0.026935,-0.312198,0.007000
0.026560,-0.343292,0.008000
0.026190,-0.329643,0.009000
0.025814,-0.338889,0.010000
0.025458,-0.405479,0.011000
0.024973,-0.555283,0.012000
0.024413,-0.604445,0.013000
0.023836,-0.666705,0.014000
0.023152,-0.720239,0.015000
0.022474,-0.700876,0.016000
0.021762,-0.701773,0.017000
0.021085,-0.717193,0.018000
0.020374,-0.769785,0.019000
0.019531,-0.842968,0.020000
0.018685,-0.869785,0.021000
0.017847,-0.787907,0.022000
0.017017,-0.821384,0.023000
0.016202,-0.818861,0.024000
0.015389,-0.856431,0.025000
0.014501,-0.877371,0.026000
0.013691,-0.753246,0.027000
0.012878,-0.790289,0.028000
0.012116,-0.738447,0.029000
0.011364,-0.776965,0.030000
0.010520,-0.807708,0.031000
0.009694,-0.891747,0.032000
0.008768,-0.903713,0.033000
0.007851,-0.889879,0.034000
0.006984,-0.849294,0.035000
0.006139,-0.849582,0.036000
0.005265,-0.793614,0.037000
0.004529,-0.723552,0.038000
0.003812,-0.700776,0.039000
0.003173,-0.672783,0.040000
0.002554,-0.657078,0.041000
0.001904,-0.609389,0.042000
0.001302,-0.608296,0.043000
0.000705,-0.617203,0.044000
0.000117,-0.615733,0.045000
-0.000462,-0.509448,0.046000
-0.001000,-0.555782,0.047000
-0.001552,-0.553196,0.048000
-0.002080,-0.454616,0.049000
-0.002526,-0.503581,0.050000
-0.003027,-0.488326,0.051000
-0.003456,-0.424033,0.052000
-0.003875,-0.410413,0.053000
-0.004259,-0.342861,0.054000
-0.004613,-0.333655,0.055000
-0.004942,-0.302762,0.056000
-0.005259,-0.308421,0.057000
-0.005602,-0.394370,0.058000
-0.005963,-0.350927,0.059000
-0.006284,-0.316468,0.060000
-0.006608,-0.324962,0.061000
-0.006930,-0.333240,0.062000
-0.007288,-0.307256,0.063000
-0.007633,-0.327263,0.064000
-0.007908,-0.251538,0.065000
-0.008121,-0.276307,0.066000
-0.008361,-0.240603,0.067000
-0.008636,-0.325102,0.068000
-0.008919,-0.301141,0.069000
-0.009232,-0.289113,0.070000
-0.009549,-0.287290,0.071000
-0.009859,-0.331540,0.072000
-0.010150,-0.303980,0.073000
-0.010422,-0.283396,0.074000
-0.010705,-0.307949,0.075000
-0.011031,-0.351529,0.076000
-0.011344,-0.367089,0.077000
-0.011674,-0.372693,0.078000
-0.012053,-0.411905,0.079000
-0.012460,-0.410195,0.080000
-0.012835,-0.398831,0.081000
-0.013193,-0.317447,0.082000
-0.013536,-0.321876,0.083000
-0.013859,-0.315613,0.084000
-0.014204,-0.331638,0.085000
-0.014524,-0.326343,0.086000
-0.014874,-0.409687,0.087000
-0.015273,-0.441763,0.088000
-0.015687,-0.400693,0.089000
-0.016078,-0.383532,0.090000
-0.016432,-0.345976,0.091000
-0.016755,-0.354163,0.092000
-0.017085,-0.375541,0.093000
-0.017435,-0.333127,0.094000
-0.017753,-0.343072,0.095000
-0.018023,-0.291917,0.096000
