-13.237619,3.868994,-2.392044
-5.395394,2.294350,-10.178744
-1.515709,6.980542,-0.550194
3.775746,1.165075,-17.945485
-0.653278,7.154428,4.764687
-4.776576,-2.644764,1.560242
2.926790,-1.321386,0.472656
8.702790,-0.233807,-2.331410
-5.210339,-1.825886,0.792303
5.130126,3.712413,-2.291746
-0.330025,2.286992,2.907747
-4.699167,2.706262,-1.719759
0.424904,0.854476,-7.775366
-2.531635,4.377074,5.583610
-9.617053,-0.373327,-6.962915
1.240508,-0.245120,-4.250143
5.192970,4.475886,-0.460339
7.359224,3.091364,-7.747733
8.537415,3.711878,-1.890051
4.341533,-3.682250,7.749146
4.014677,5.671448,1.397420
0.687200,-2.895456,-0.764179
4.637091,-1.034294,2.813318
0.329762,-1.654515,-1.051129
1.884192,0.358033,4.558382
-5.687262,-4.005344,-6.844079
-1.427568,-2.605175,5.094701
-4.756834,-9.256372,-1.087861
-2.638019,1.942427,-1.721878
-8.736089,-0.707786,-5.978078
3.590257,10.431696,-13.945869
6.281896,7.674156,-1.108412
1.040776,4.304138,1.454207
9.338777,-13.705348,1.735076
0.788007,-0.609891,-0.531374
-1.450942,-1.158766,-0.594248
0.250246,4.833120,-1.844479
-1.952683,-0.890665,-11.652016
0.590526,1.970387,3.969953
8.473765,0.866040,2.354800
0.651951,1.051507,0.275410
3.579820,-3.128795,-1.546918
3.940270,2.258535,3.062602
-4.006813,7.142039,-1.432817
0.241386,-0.423222,6.762476
-3.104151,9.996379,4.199716
-8.753418,1.568693,-5.538580
4.268639,3.357990,6.263609
2.568999,-0.499629,3.324838
2.329410,1.736458,-1.202576
-9.632522,-9.710076,-6.976902
-1.821609,-0.597661,-4.203721
5.677823,-0.610713,1.529967
1.963041,-9.270809,3.053945
2.192902,2.965691,-0.595914
7.255786,9.146685,-2.729704
-5.142524,-6.514360,-3.454690
-3.072359,5.281391,3.920765
-4.775322,1.359839,6.294648
-0.211666,3.061383,-4.374779
-8.796215,7.365330,5.101373
6.100035,-2.364895,1.545021
1.262431,-0.186923,-5.043060
-4.622130,-5.340340,-4.439486
4.035258,3.534224,0.141980
-4.363244,-6.496015,-8.040228
1.130093,-1.109235,4.741236
-9.282903,1.220074,2.309282
2.131773,-10.139551,-0.986604
-1.935331,0.118535,-1.487913
7.834054,0.199513,-2.731111
