0.782965,0.071550,-0.070323,-0.565730,-0.455112,0.027375,-2.455402
-0.029145,-0.146011,-0.513572,-0.076191,0.149639,0.220923,-2.258707
-0.029145,-0.146011,-0.513572,-0.076191,0.149639,0.220923,-2.258707
-0.029145,-0.146011,-0.513572,-0.076191,0.149639,0.220923,-2.258707
-0.029145,-0.146011,-0.513572,-0.076191,0.149639,0.220923,-2.258707
-0.029145,-0.146011,-0.513572,-0.076191,0.149639,0.220923,-2.258707
-0.029145,-0.146011,-0.513572,-0.076191,0.149639,0.220923,-2.258707
-0.029145,-0.146011,-0.513572,-0.076191,0.149639,0.220923,-2.258707
-0.029145,-0.146011,-0.513572,-0.076191,0.149639,0.220923,-2.258707
-0.029145,-0.146011,-0.513572,-0.076191,0.149639,0.220923,-2.258707
-0.029145,-0.146011,-0.513572,-0.076191,0.149639,0.220923,-2.258707
-0.029145,-0.146011,-0.513572,-0.076191,0.149639,0.220923,-2.258707
0.340075,-0.421647,-0.238436,0.253664,0.308921,0.163409,-2.548203
0.067531,-0.413501,-0.041434,0.019036,0.068363,0.478366,-2.562901
0.377077,-0.113951,-0.140162,0.026378,-0.095303,0.416248,-2.559955
0.153486,-0.521931,-0.617351,0.282222,0.319671,-0.071171,-2.669517
0.153486,-0.521931,-0.617351,0.282222,0.319671,-0.071171,-2.669517
0.073025,-0.393500,-0.198701,0.549579,0.209590,-0.328917,-2.783890
0.305210,-0.424640,-0.186586,0.523794,-0.172160,0.160635,-3.158432
0.240831,-0.341277,-0.363264,0.269154,-0.360597,-0.289720,-3.807673
0.240831,-0.341277,-0.363264,0.269154,-0.360597,-0.289720,-3.807673
0.469257,-0.089227,-0.061669,0.470312,-0.765762,0.062564,-3.325548
0.799117,-0.508874,0.282904,0.322135,-0.344339,-0.045240,-3.706806
0.799117,-0.508874,0.282904,0.322135,-0.344339,-0.045240,-3.706806
0.799117,-0.508874,0.282904,0.322135,-0.344339,-0.045240,-3.706806
0.592004,-0.536544,0.426776,0.777497,-0.074052,-0.532351,-2.970332
