-2.878173,0.114375
-2.878248,0.114345
-2.878146,0.114373
-2.878178,0.114375
-2.878163,0.114371
-2.878203,0.114370
-2.878236,0.114389
-2.878203,0.114390
-2.878134,0.114367
-2.878234,0.114374
-2.878252,0.114400
-2.878203,0.114355
-2.878175,0.114345
-2.878177,0.114391
-2.878177,0.114392
-2.878266,0.114368
-2.878170,0.114389
-2.878218,0.114390
-2.878188,0.114373
-2.878219,0.114387
